source,target,weight,count
CES4A,KAT2A,0.011549654764127875,1
HSP90AB1,PMS1,0.011540416181046908,1
VASH2,MED13,0.011538011630706372,1
AMOTL2,TRAM2,0.011536637002660494,1
PDLIM1,ARID1A,0.011535434768063684,1
SPTSSB,PRR12,0.01153018806322186,1
WFDC2,MAP3K7,0.01152133984711696,1
H3F3A,RAB3B,0.011519297576182627,1
SLTM,PHF14,0.01151698632074245,1
ACTB,LAD1,0.0115086303550275,1
DHCR24,CLDN6,0.011481284639086629,1
LMO3,USP22,0.011451054079451973,1
SLC38A1,SLC25A3,0.011450304173111889,1
HSP90AB1,INSIG1,0.011444119812577558,1
NUCKS1,OXA1L,0.011434094063766366,1
EMC10,CLDN6,0.011423585333128594,1
CAPZB,CALM3,0.011402115349902405,1
VAT1,PHF14,0.011389407524788767,1
ENO1,OXA1L,0.011385738115073325,1
SLC16A3,BRD9,0.011378784418466827,1
LAMP1,CLDN6,0.01137768934750378,1
SRP9,HSBP1,0.011366862261386296,1
IGFBP2,TXNDC9,0.011357907500818519,1
SLC38A1,CAMSAP2,0.011342755204182384,1
POU5F1,TMBIM6,0.011342665006213814,1
HIST1H2BH,HAT1,0.011341436757984049,1
DPYSL2,RRM1,0.011337892714563905,1
MYBL2,TCF3,0.011329478021438558,1
NOP56,KAT2A,0.011321501602600613,1
CLU,CHMP3,0.011311980049205354,1
AKAP7,KDR,0.011309189081425707,1
QSER1,TWF2,0.011308126541134535,1
HYOU1,DHCR24,0.011300307565763588,1
MDM4,METTL14,0.011297333990650568,1
LENG8,METTL3,0.011288443349519088,1
ACTB,SDC1,0.011285110231421619,1
SFRP2,PRR12,0.011282221682647519,1
H3F3A,HAT1,0.011274556914801798,1
ITGB5,CASP3,0.011266995852865381,1
SEMA6A,STAG2,0.011263655302620216,1
ZNF92,ZNF286A,0.011257035626821114,1
PCDH10,STAG2,0.011254877350707189,1
TPM2,NIT1,0.011252760365941911,1
SLC25A3,TWF2,0.011239975853365745,1
ANOS1,MED12,0.01123487383400612,1
ACTB,IGF2R,0.011227323058198903,1
LAPTM4B,MAP3K7,0.011222104124518455,1
RCN1,SLC39A6,0.011211231978531288,1
AASS,KDR,0.011201045447092436,1
USF2,MAPKAPK2,0.011191845963032835,1
HIST1H1B,STAT6,0.011186772089841429,1
CD24,IRF3,0.011178229262381949,1
SELENOW,MED12,0.011175144864221505,1
B3GNT5,WFS1,0.011172457592942255,1
UBA52,SIN3B,0.01116811320734075,1
GRID2,HAT1,0.01116606734597621,1
PLPP3,STAG2,0.011160560411246427,1
C4orf3,SEC62,0.011151946069260656,1
CCNL2,PRR12,0.011151136966808693,1
EMD,MTA1,0.011146482197514688,1
EBNA1BP2,PAGR1,0.01114203748679962,1
NOP16,ZNF593,0.01113089076987516,1
CNN2,DLG5,0.011130879080483162,1
SLC1A5,GSK3B,0.011130550453713398,1
RAB4A,EWSR1,0.011103872732426735,1
SFRP1,TAF13,0.011103772211039666,1
APOE,POLB,0.011101315742457226,1
CCN1,SALL4,0.011095766451609429,1
CHD7,SLC39A6,0.011092235602218581,1
DDIT4,TWF2,0.011089430421856285,1
NDUFB4,HSBP1,0.011066179041565727,1
TGIF1,SOX2,0.011066175916794405,1
G0S2,DNAJA3,0.011063440300609292,1
ZNF519,CENPO,0.011062615585853561,1
NRXN1,HAT1,0.011061393542274778,1
MT-ND6,NDUFB4,0.011057019525737313,1
FTH1,TARBP2,0.011042705007485222,1
PLK1,RAF1,0.01104133635503077,1
SLC7A11,LRPPRC,0.011037807460368214,1
MFGE8,TAF13,0.011033961377100526,1
SNRPA,SIN3B,0.011030387467052703,1
HIST1H4C,SLC39A6,0.011028092389431726,1
PGK1,CAST,0.011026907600935077,1
SLC2A3,SOX2,0.011023139510305051,1
C1QBP,SSBP1,0.011021508561296906,1
TUBA1B,SOX2,0.011006979389755022,1
FZD7,KDM2B,0.01100656171688217,1
CCN2,TMSB4X,0.010991182629136469,1
TRIM71,DAXX,0.010979810108663477,1
MFGE8,MED13,0.010977245841112792,1
NLK,CAST,0.010968091546249573,1
HSP90B1,ANTXR1,0.010946466918903705,1
ZSCAN10,PAGR1,0.010935015776579203,1
USHBP1,ZNF286A,0.010920986574655114,1
PLK1,IGF2R,0.010916749260779549,1
ZRANB3,SAFB,0.010897373888897707,1
POU5F1,HMGN1,0.010890917888938922,1
NUCKS1,PBX1,0.010886342526874267,1
LENG8,CASP3,0.010881433626222098,1
POU5F1,KDM1A,0.010876720488876956,1
FRAS1,IGF2R,0.01086539807656506,1
FAM126A,TGFBR2,0.010857659693987162,1
SFPQ,CENPO,0.010853057825232972,1
ERBB2,TADA1,0.010835315546445868,1
CKS2,OXCT1,0.010817577042133023,1
SFRP1,SIN3B,0.010816420105865301,1
GAL,PAGR1,0.010804026164721169,1
TMSB4X,TMSB10,0.010786887515006411,1
DUSP6,CHMP3,0.01078347331788969,1
HIST1H1B,CAST,0.010783307700822743,1
EIF4A2,NIT1,0.01077210058981726,1
ANKRD11,PAGR1,0.010765742815279691,1
IGFBP2,CLDN7,0.010763557587717373,1
TERF1,ACVR1B,0.01075577732727283,1
FSTL1,NRAS,0.010747485968496938,1
CLDN6,ANTXR1,0.010746193726697238,1
WSB1,CASP3,0.010728470226517628,1
TUBA1B,CENPO,0.010728381155770851,1
IFRD1,TFAM,0.010725192305844792,1
SPRED3,STX4,0.010701371728070714,1
NES,SAFB,0.010700443565741449,1
PHC1,IRF3,0.010690459218310933,1
HIST1H3E,ZNF426,0.010676937547370246,1
HSP90AA1,MED12,0.010654996125480577,1
PIF1,SIN3B,0.010644110406378145,1
TRIM24,KDR,0.010637420288482977,1
E2F1,PMS1,0.010632505752598824,1
TXNIP,NDUFB4,0.010625948005069118,1
DEGS1,SEC62,0.010625527966929735,1
DNAJA1,TFAM,0.010607218932196481,1
HNRNPK,NREP,0.010589847085270014,1
CDK2AP1,NREP,0.010589120562859584,1
HESX1,PRDM14,0.010556116550923342,1
USP44,PRDM14,0.010554568553380252,1
HIST1H1B,AKT2,0.010551158272521911,1
HSP90AB1,ARID1A,0.010546688246104226,1
TESC,KDM1A,0.01054600721365676,1
ZC3H4,PAGR1,0.010536685796114447,1
TOP2A,TFAM,0.010531088454152345,1
ANKRD11,MAPKAPK2,0.010530944155872154,1
MCL1,KLF10,0.010529937278284248,1
IER2,KLF10,0.010529097399628625,1
EEF2,SOX2,0.010527936965437438,1
TRAF4,WSB2,0.010514129476129843,1
MEGF10,KDR,0.01050613099186096,1
TOP2A,MAST2,0.010500096442411629,1
IVNS1ABP,METTL14,0.010494620869666018,1
CDK1,ZNF426,0.010488083363965558,1
SPARC,ATP6V0C,0.010477121372865841,1
CYB5B,FDPS,0.010472616029538799,1
SLC16A1,CREG1,0.010465884063296006,1
NFE2L3,ACVR1B,0.01046202862011047,1
SLC2A1,DHCR24,0.010461155182818592,1
LRP8,RNF20,0.010449375752565692,1
TBL2,ACVR1B,0.010443646098797901,1
ATP6V0E1,ATP6V0B,0.010443315496005549,1
BCR,NCK2,0.010439785109757549,1
ERBB2,DLG5,0.01043948519446424,1
OPN3,STAG2,0.010428070334707737,1
NOP56,FOXH1,0.010422994809969617,1
SGCG,SSBP1,0.01041969145866961,1
ACOXL,TCF3,0.010419298996490542,1
HNRNPC,RAB3B,0.010414192575724264,1
CALM2,HSBP1,0.010411087766115707,1
HIST1H2BH,TADA1,0.010407493344690176,1
RCC2,C1QBP,0.01040688779347452,1
HNRNPC,FOXH1,0.010398943711238883,1
PHC1,OXCT1,0.010394477088514285,1
ZSCAN10,SALL4,0.0103942114396321,1
BCOR,CAMSAP2,0.010393979155333383,1
SPCS1,IRF3,0.010391433570056731,1
MKI67,TWF2,0.010386590595099335,1
HMGCS1,LRPPRC,0.010379878354639086,1
SLC2A1,TXNDC9,0.010372738524724517,1
PSAT1,NDUFB6,0.010359039663776267,1
TMSB10,NREP,0.01035645887631745,1
KRT8,PBX1,0.010348303885960464,1
PMEL,TET1,0.010340776947783018,1
HSP90AB1,PRDM14,0.010336108050453013,1
HSP90AB1,SOX2,0.010334832586573962,1
IQSEC2,CASP3,0.010319982656972313,1
AMD1,DAXX,0.010318289565296472,1
PLK1,ACVR1B,0.010275759562340486,1
LAPTM4B,POLB,0.010275111224029824,1
SALL2,FOXH1,0.010265667012339379,1
SLC2A3,ZNF593,0.010247505238668617,1
FTH1,TMSB4X,0.010234754565155279,1
SLC16A1,IGF2R,0.01023050799772089,1
TOMM7,SIN3B,0.010229859541521759,1
NUCKS1,SMARCA5,0.010220425428441551,1
BSG,PHF10,0.010216805162455203,1
LPCAT1,SV2A,0.010216380718204836,1
PLK1,KLF10,0.010195585493382337,1
F11R,TET1,0.010175255085388362,1
LAPTM4A,ATP6V0C,0.010169703027495501,1
NDUFB10,C1QBP,0.010168363941396197,1
HSPA8,TAF13,0.010165128559950627,1
EDIL3,TGFBR2,0.010162354357474769,1
CYP26A1,SOX2,0.010155329102260056,1
POLR3G,PBX1,0.010146332112976253,1
SPTSSB,MAU2,0.010144449080671074,1
CDK1,TXNDC9,0.010144400364722866,1
BNIP3L,HMGB2,0.01013029949276608,1
LBR,MAP1B,0.010128388734831075,1
MAT2A,CAMSAP2,0.010097725974850367,1
ACTB,POLB,0.010097326014343376,1
TUBA1B,CASP2,0.010097228966644075,1
LRRN1,SLC39A6,0.010096359345314812,1
MAPK10,PHF14,0.01009413157602343,1
ADAMTS1,TGFBR2,0.010092704391076755,1
MT-ATP6,OXA1L,0.010086359300135569,1
POU5F1,PLCB3,0.010078635509990694,1
WFDC2,PAGR1,0.010070729354880665,1
LRRN1,SOX2,0.010061152882296637,1
IQGAP2,EPB41L2,0.01005873145449857,1
HMOX1,SRC,0.01005556106120642,1
SRP9,LAD1,0.010053057814962811,1
CLDN6,SAFB,0.010050232782422994,1
CHAC1,UQCRQ,0.010044163560602826,1
RAC3,EIF4B,0.010040226191765138,1
PODXL,TRAM2,0.010032412564432887,1
SLC24A3,ANTXR1,0.010026389553747114,1
MT-ND4,CLDN6,0.010024782840711847,1
FBXL3,CASP2,0.010024510572348757,1
PGD,SSBP1,0.010018169728955001,1
DTL,HMGB2,0.010016579183762211,1
CDK1,IGF2R,0.010013321381267757,1
PLEKHH1,RRM1,0.01000764919783641,1
ALPL,DHCR24,0.010001027272266583,1
