source,target,weight,count
C4orf3,SEC62,0.01122451022720358,1
ZIC5,MED12,0.011220312293676283,1
CTSC,EWSR1,0.01121142744428394,1
CNN3,HMGB2,0.011208631074762776,1
CD24,SUPT4H1,0.011204856228884948,1
LMO3,PAGR1,0.011196776036396015,1
NOP16,DNAJA3,0.011187792606637529,1
NUCKS1,TFAM,0.011178969541938297,1
MYBL2,HMGN1,0.011169400155389373,1
SFPQ,CENPO,0.011167223798019378,1
CD9,CREG1,0.01116393052952705,1
EEF2,IRF3,0.011160832356682433,1
H3F3A,MBTPS1,0.011159963093876717,1
ZNF121,ZNF286A,0.011158287943284193,1
DNMT3B,MED12,0.011149723001465063,1
SELENOW,MED12,0.011148008966931293,1
APOE,ATP6V0B,0.011145114236451304,1
AKAP7,KDR,0.011137855245357027,1
JARID2,RNF20,0.011134825963728355,1
HSPA8,PRDM14,0.011127635226565043,1
IER2,KLF10,0.011115180777924609,1
CAPZB,CALM3,0.011105581670090972,1
PGRMC1,MAP3K7,0.011094201268401854,1
VASH2,MED13,0.011090467319770293,1
PCK2,UQCRQ,0.01108993270597834,1
PCK2,LRPPRC,0.011086095779386781,1
LENG8,METTL3,0.011085697370247078,1
TUBA1B,TCF3,0.011085462746581608,1
NDUFB9,ATP6V0B,0.01108187489368074,1
MAD2L2,SUPT4H1,0.011058041285968382,1
SLC2A3,MAST2,0.011042414841043771,1
TMEM64,NDUFB4,0.011023771119130938,1
BAHD1,PLCB3,0.011020745716014704,1
LEFTY1,SIX4,0.011016269732703749,1
EEF2,RAF1,0.011015886222156058,1
IGFBP2,CAMSAP2,0.01100769782961207,1
MFGE8,MED13,0.010996695057783586,1
RTN3,CLDN6,0.01098345352010571,1
ZSCAN10,SALL4,0.01097321970682563,1
FOXRED2,TXNDC9,0.01095913822702529,1
TOP2A,SRC,0.010932005384806221,1
SALL2,ARID1A,0.01092613068609827,1
MT-ND4,CLDN6,0.010924576707178177,1
SLC38A1,ZNF714,0.01092368517210686,1
MCL1,KLF10,0.010918568648399867,1
MTHFD1,METTL14,0.010910381621849615,1
ENO1,TADA1,0.010904713323137614,1
DBN1,FOXH1,0.010904006246413385,1
ADAMTS1,TGFBR2,0.010886060660745654,1
KLF6,KLF10,0.010868729105688141,1
LYAR,MAPKAPK2,0.010863987124146435,1
CLDN6,STAT1,0.01086043972385966,1
UBE2C,AKT2,0.010857656314383549,1
RCN1,SLC39A6,0.010855495525259419,1
SERPINH1,DHCR24,0.010837421405516495,1
MEF2B,DNAJA3,0.010836095968643707,1
AMOTL2,TRAM2,0.01082029996664288,1
HIST1H3H,TMSB10,0.010816605396523094,1
HIST1H1C,OXCT1,0.01081280266813158,1
HIST1H1B,RRM1,0.01080154976775785,1
TRIM71,C1QBP,0.010789870056711061,1
LIX1L,KDM2B,0.010788660347102954,1
THOC6,CLDN6,0.010771731340399002,1
TP53,MED1,0.010765127675173644,1
DUSP6,CHMP3,0.01076150600076108,1
CCNB1,XRCC4,0.010749099201128992,1
AKIRIN2,KLF10,0.010748530338266428,1
HNRNPH3,C1QBP,0.01074682194142837,1
HMGCS1,LRPPRC,0.010744993564185287,1
PLK1,RNF2,0.010737084885168236,1
B4GALT5,PRR12,0.010736616405101821,1
FBXL3,CASP2,0.01072748757656652,1
CTSC,TMBIM6,0.0107253413023036,1
HSP90AB1,INSIG1,0.010719152703355682,1
GSTP1,FDPS,0.010714961460322013,1
HSPE1,UQCRQ,0.01069687532260921,1
HESX1,PRDM14,0.010696731546213388,1
FTL,UQCRQ,0.010695139788114677,1
SLC16A1,IGF2R,0.010687461688378119,1
DUSP7,IGF2R,0.010683974618141804,1
PHC1,CASP3,0.010683508172910042,1
TGIF1,SOX2,0.010677119779049468,1
IGFBP2,CLDN7,0.010673353668081035,1
MAT2A,SHPRH,0.010656913643938464,1
PFN1,RAB3B,0.0106547126092353,1
DDX21,RNF20,0.010649491781857576,1
PILRB,PMS1,0.010644327762373049,1
CCNL2,PRR12,0.010636934062205035,1
EBNA1BP2,PAGR1,0.010633649445307012,1
WFDC2,MAP3K7,0.010630504998964061,1
NCL,SAFB,0.010623093871006347,1
LIN28B,EID2,0.010619298616008506,1
NUCKS1,SMARCA5,0.010598684429313119,1
CYB5B,FDPS,0.010594083564077032,1
TCFL5,CREG1,0.010592951892842074,1
TRIM24,KDR,0.010591120495396266,1
SLC2A1,SUPT4H1,0.010563631736068032,1
CNN2,SMARCA4,0.010552592511401407,1
CCN1,SALL4,0.010547825088779201,1
CDK1,TAF13,0.010530359979925819,1
TMEM33,SLC39A6,0.010521384801037474,1
SLC7A11,LRPPRC,0.010518648967737639,1
PCDH10,STAG2,0.01050558707166649,1
THOC1,SAFB,0.010503576541116598,1
LDHB,MBTPS1,0.010501828238486768,1
ZNF708,ZNF714,0.010493250773489709,1
MT-ND3,KDM2B,0.010480549733097085,1
CDK1,ZNF426,0.010480143204535558,1
CKS2,OXCT1,0.010469480930459752,1
HSP90AB1,MTA1,0.010464149434306172,1
CDCA4,SRC,0.010458655939326796,1
GATAD2A,DAXX,0.010450737069685025,1
FSCN1,TET1,0.010448761532780602,1
CD24,DZIP3,0.010444584947651834,1
LAPTM4B,MAP3K7,0.010433796757412675,1
LIN28A,TMBIM6,0.010418800237576527,1
HIST1H4C,RRM1,0.010413061158921324,1
SLC1A5,GSK3B,0.010395837723403101,1
ACOXL,TCF3,0.01039242453895475,1
SLC1A5,ATP6V0C,0.010386370456144966,1
TERF1,ACVR1B,0.010382116126915277,1
HIST1H1B,KDR,0.010366959901877498,1
DTL,WSB2,0.010363995578185412,1
C1QBP,ARID1A,0.010344368845235184,1
EDIL3,TGFBR2,0.010343122120758223,1
H3F3A,SLC25A3,0.01033848911489967,1
LENG8,CASP3,0.010314028745207166,1
OAZ1,ATP1B1,0.010299551686406037,1
SNRPD2,C1QBP,0.01029083265505322,1
CHD7,SLC39A6,0.010280229714732643,1
S100A10,TWF2,0.01027153143676053,1
HIST1H1C,SDC1,0.010261416631583982,1
SLC2A3,ZNF593,0.010251637530662031,1
IGFBP2,DHCR24,0.010242839113275991,1
USF2,PAGR1,0.010241943881210847,1
SLC16A1,SLC39A6,0.010235150864789428,1
DOT1L,BRD9,0.010231503829593765,1
NDUFB10,C1QBP,0.010226556906732194,1
NME4,HIRA,0.010217788431118719,1
SNRPD2,CALM3,0.010208734474234505,1
TBL2,ACVR1B,0.010201118921392608,1
FOSL1,HAT1,0.010196561555228932,1
EDIL3,MAP3K7,0.010189203230388926,1
HIST1H3E,ZNF426,0.010180710872365804,1
PFN1,SMARCA5,0.01017798473852586,1
SLC2A1,DNAJA3,0.010174731231026446,1
TTC9,TCF3,0.010171783643885437,1
APLP2,TXNDC9,0.010166876466825967,1
ALPL,DHCR24,0.010158505105371314,1
SKIL,SIX4,0.010154044756769742,1
PILRB,METTL3,0.01015370530349175,1
CRLF1,MED12,0.010151053098402002,1
HSP90AB1,PRDM14,0.010148252552774045,1
GRID2,RRM1,0.010146644381814755,1
ANXA3,SUPT4H1,0.010146343472661397,1
UBA52,C1QBP,0.010136738246931698,1
HSPA8,IKBKG,0.010132151972138301,1
COL6A2,STX4,0.01012598928575471,1
ZSCAN10,KDM2B,0.010118523146334275,1
HIST1H1C,METTL17,0.010117413767026753,1
GOLM1,OXA1L,0.010109403779835071,1
VCAN,WFS1,0.010101006913947932,1
TUBB2A,TAF13,0.010093919971741137,1
USHBP1,ZNF286A,0.01009386786415724,1
NUDT21,TWF2,0.010080252675311041,1
NSD1,BRD9,0.010072956662767665,1
NES,MAP1B,0.010060931725302591,1
OAZ1,IGF2R,0.01005763723857452,1
HNRNPD,DNAJA3,0.010051312166415334,1
LONP1,SIN3B,0.010049998935086277,1
EIF5,HIRA,0.010043681826388982,1
SLC38A2,ATP1B1,0.010038888021139157,1
ACTB,IGF2R,0.010038163674928538,1
FAM110B,DHCR24,0.010028384155046269,1
SPRY4,RAF1,0.010028281667330616,1
PMEL,TET1,0.010023770636873578,1
HMMR,KIF20A,0.010008341969040494,1
